tweet,sentiment,highlight
@FawazMay eno ma byitla3le bonjour?????ahl ljnoub kerama wala chou??????,Negative,Sarcasm
@FawazMay enu eh bs view ktir helo b madrestik;p,Positive,None
@FawazMay tam akel lras benaja7 :$bade salmtek ya amar :*,Positive,None
@firashaleemi heheh eh shaklk bthb el wa3ye bakir :p looool hope nharak ykun helo mwaaah 347450117181276160,Positive,None
@FirasSuleiman eh hayda akid mareed w 3indo 3e2det na2es ...hehehe,Negative,Bullying
@Fouad_Rahme ah helo helo ana ele mn 20 decembre mkhalsaaa ☺️☺️,Positive,None
@fouadkhreis shaklon ktir cute,Positive,None
@FouedChoueiry @thekarimkhoury autostrade trablos or just jounieh/jbeil at night(chi 3 lsobeh) beirut mech 3atoul btozbat ..,Neutral,None
@fredbteich62 ma hayda lsou2al hata law 3melt backup kel chi bi dal am bi rouho after updating?,Neutral,None
@fromfreeway2 hayda el we2e3 shou ba3mol,Neutral,None
@Fun0Ginger @joeation la2 lek helo l dubstep ..,Positive,None
@funzip @kevo_90 @VinceAoun @Zeina_Ghorayeb @rayanammar07 @mich_h bas btekol gher chi :o tsk tsk,Neutral,None
@funzip hahaha eww ðŸ˜‘,Positive,None
@funzip mastoul,Negative,None
@G_Rizkallah be charafak chou khass naffis,Negative,None
@Gabrieladaou chou sayir :p,Neutral,None
@gabyassaker hahahahhaha hayda kalbik?,Positive,None
@gabylteif_MCD beirut miss u echtakna lel assaleh,Positive,None
@GaelleAbiC chou bet hebbe halik,Negative,None
@gaellechidiacc ktir😂😭,Positive,None
@gchouchani khalas it's okay helo l wahad yet3allam lsabt !ðŸ˜­ðŸ˜­ haha goodluck x,Neutral,Sarcasm
@GeageaRebecca tab enno 3alll ktiiiir ktiiiiir mnihhh bass enno chou azdoo men dareb la hala2 ma 3am na3rifff :s,Negative,None
@Gebran_Bassil @BBCr4today @MishalHusainBBC allah ye7mik men 3ndo,Neutral,None
@Gebran_Bassil Dakheel ijrek maba2a t2adim shi inta. Shfna kl shi shtaghalto lawen wasalna. Rte7 habibi nhna mn adim 3anak,Negative,Sarcasm
@Gebran_Bassil Hahahahaha tammine dolaratak woslo?,Neutral,Sarcasm
@Gebran_Bassil plz plz gebran 5alik mtebe3 lmawdo3 ma ba2 badna phalesteneye wsoreyen 3ena el mawjoden bykafo,Negative,Racism
@Gebran_Bassil We2e7,Negative,None
@Gebran_Bassil WoW y’a nebgha enta,Negative,None
@geee_nius lol hayda basics Kid iza 2a5adte masalan data structures Chou 3am te5do?,Neutral,None
@GeorgeGMouhayar bchil 5 days forsa,Neutral,None
@GeorgeGMouhayar eh eh 3ade,Neutral,None
@GeorgeGMouhayar hein ? Lah adamet my projects 😊,Positive,None
@GeorgeHousseiny @itslleeaa L thawra dod hal tefkeer sadi2e. Bas ma3le ma be3tab.,Neutral,None
@georgescharbell kehefet la awal wahle,Negative,None
@GeorgesGz thx ktir lano radit 3alia :),Positive,Courtesy words
@getlostbruh @ABCFpll @JanelParrish kamliiii !! ktir sayir helo,Positive,None
@GhadaJreidi chou seir hadamtik w jamal sawtik ma 3am be2dir ba2a eit7amal bmout fike #DiscussWithGhadaJreidi #DiscussWithGhadaJreidi,Positive,None
@ghady_ziade noo ma ktir,Neutral,None
@Ghaith6565 thank u ya helo,Positive,Courtesy words
@GhanemRanine @tonyrizk_963 eh ktir taybe hiye :p,Positive,None
@GhenwaKaedbey Heida l post ma njeb siret gebran bassil fi njeb fi khabar 3an walid junblat wosel l message ♥ 😘 NB: @GhenwaKaedbey rfi2te w 7a tdalla rfi2te bi 7al hadan chef l posts 😁,Positive,None
@GhidaItani @Jyzelloo @jesuisjamal @MaritaFilijiber beirut mall bel da7yeh xhefteh chou bethebbneh jyz8,Neutral,None
@GhidaItani waaahahahahhahahaa btwww wala marra sa2alrtik chou bta3emleh bel hayet ba3dik 3am tederseh ?,Neutral,None
@GhidaKnio LEK SHU HAL SOURA WOWWOWOWOWOWO 😍😍😍😍,Positive,None
@GhidaSkaf eh baybb sba2ine ðŸ˜ Dakhlik 3esh min shefik :o Kel ma sa2alna 3anik btetl3e b Beirut :/,Negative,None
@GhidaThiniFawaz mwal3eta ween ma ken Twitter insta w Yalla 😂👌,Positive,None
@Ghinwa_10 chou ya helwee kifnaa ?,Positive,None
@GhinwaOm ktir mou5ife !!,Positive,None
@GhiwaSx man ente ktir neshfe ma bhebbik,Negative,None
@giorgiochidiac eh bas chou hal mouvement?,Neutral,None
@GirlFahes lesh sheyle l acc. :)) Ente 3arfe eno hayda yasserrr -_-,Negative,None
@GODjr_beirut @hewwcaptin Beste7e wa7ad metlak min jinse ayre beh habalak shu bala akhla2,Negative,Foul language
@GODjr_beirut meen al eno aslan 3am dawer 3a hadan mn h! jenes adam?!,Negative,None
@goldbird60 rakd b rakd 8 to 6 at office...chou akhbarkon?,Neutral,None
@Grace_Abboud Hahahaha a333 bmout ra3be:p bs lso2al li byensa2l bhl 7ele:chu 7aset wa2ta hayda le7e2ne atal 3ayeltee:p Ok ma b3rf chou 7aset,Negative,None
@gracehajjar chou ha tjibeh hdiyeh la bayik 3a 3id l2ab,Neutral,None
@gracichamieh6 @paolakassar @noelabichedid ana ze3len menkon kelkon,Negative,None
@H_Fakha18 @hassanNoureldin 20-21 3adi ma sheft menno hal2ad w kamen alo liverpool baddon £6m+,Neutral,None
@H7470 hehe hayda saba7 ...saba7 l 2araf,Negative,None
@HadchityMarc sadi2eh past mesh ya3ne men seneh ðŸ˜‚ bzakrak torres sarlo aktar men sene rayih men liverpool (l soura l enta hatayta abel),Negative,Sarcasm
@HaddadPerla hayda chapitre bi kteb l francais iyem l madrase la2 ?? :p,Neutral,None
@hagopsha8 eno 3adi ktir btsarekh,Neutral,None
@HaifaWehbe waw klna natren diva hayouf kbar w s8ar shabeb w banet btjma3i lkel,Positive,None
@HajjJessica lalalala maf3oul l te2dim hayda lalalalalala ana? Lalalala n3adet menik xp lalalalala,Positive,None
@halafeghaly ana kamen akhadet off hehehe now bel beit heheh chou lplan la lyom ?,Positive,None
@HalawaMark Mitl a ade bi Beirut....Kess umm Nasrallah!,Negative,Foul language
@Hammoud_91 @LamaGhaddar05 hayda le 3am ya3mlo le3lenet kter gesho :/,Negative,Bullying
@Hammoud_91 kel shi bwa2to helo ok ?,Neutral,Saying
@Hammoud_91 lak eh hayda l hake l sah,Positive,None
@Hammoud_91 ok ktir b3ide,Neutral,None
@hanadymatta @luccianafeghaly looooool lucciana 3eycheta ktir btw ma ba3refa bass men ltweet taba3a bhessa 3ayoucheh,Neutral,None
@HaririSaad nawarit beirut,Positive,None
@hasanmakki ma khas l history b hek :p ma tkun metl liverpool fans:p,Negative,Joke
@HasanOsseili ana ba3dne bala akel lyom ðŸ˜¢ sheyef l dene akel :p,Negative,Joke
@HasanOsseili hayda hayda hayda krmel trte7 aneee ma asde shiiii =)),Neutral,None
@HasanOsseili merci ktir😁😘,Positive,Courtesy words
@hassanation @TheMestanefra hahahaha. Balashet gym w hek. Fa bada tekol ktir 😂😂,Positive,None
@hassanNoureldin @KamelTabbara @ShadiShayya ahhaahaha hayda l chelsea ace,Neutral,None
@hassanNoureldin eh l mafrud hek bas ktir bekraho 5ayye ma 3ando ra2be!,Negative,Bullying
@hassanNoureldin i @ELTABBARA. 2telo 7alkon liverpool!,Negative,None
@HaveYuGotItYet ohh shit :/ kherbene ktir ya3ne?,Negative,None
@hayda7akeh @fakihn  Chapeau bas .. Thumbs up :) ktir awiyeh hal 7al2a ;),Positive,None
@hazoon2014 ahhhh 3ayleh kbireh l quba chou bye2rabkoun che guevara ?,Neutral,None
@hazoon2014 ana mni7 khabrinehhh chou li sayir ma3ik,Negative,None
@hazoon2014 chou beneh ???,Negative,None
@hazoon2014 chou ya3neh zawrwtik,Neutral,None
@hazoon2014 heheheheheheh hazzooonnntehhh kifik ya ahlaaa benet 3andeh yeha wli bhebba ktir w baddeh ta3miya mloukhiyehh,Positive,None
@hazoon2014 leichhhhh chou bekehhh,Negative,None
@HazouryWafaa hamdela lol #love #Beirut lol mohem kabes #love #Beirut,Positive,None
@HelenaHajj chou esem el game,Neutral,None
@HelenaHerdan hahahahhaha eh ktir cutee :p,Positive,None
@HelenaHerdan ktir heloo!,Positive,None
@hiba_khalil1 hahaha tb ma howe ktr helo w hek :p hahaha,Positive,None
@hiba_lebanon mch kelon sara7a lea w chwe ma ktir #StaracArabia #StaracArabia,Neutral,None
@Hiba382 zaha2 w dares w akel w hekk u?,Neutral,None
@HichamHaddad57 HAHAHAHAHAHA awyye ktir hay!,Positive,None
@Hindwana 2ahdam chi 2ekhdine ldor jader ktir ktir mahdoumine bijaneno,Positive,None
@HotCreep_ eh eh ktir aweya mch metl l ajenib chi bimawit,Positive,None
@HoussamMazraani shft ness btt3ab kaza sene la tsir doc w hayda la ann sham ri7it awal sene medecine sar doc !!!,Negative,None
@HussainAyoub el diet m2assir 3lek ktir ya 7asoon😂,Positive,None
@hussein__yassin @FarahhNasr ma t7ki ktir ba3d ma 5allasto :p,Neutral,None
@hussein__yassin @ZeeElHarake dod monaco minimum nel3ab hek  rabhan w dife3na ktir awe la darajet shato 3 marrat 3al goal :),Positive,None
@Hussein_Edris @amouna_mostafa hahahhahah no law sama7et ana ba3ref sewe akel :p w pro wfek tes2al 3aylte :p,Positive,None
@HusseinAlameh @_mayarr @KRHamzeh Mayar kharabet bet twitter bhal soura enta,Negative,Bullying
@HusseinRimmani ktir ha itdeya2 iza fal.,Negative,None
@Ihabinho_Ak @FatimaM_19 hahahahaha ktir.,Positive,None
@Ihabinho_Ak shu hayda ya Zalame😂😂😂😂,Positive,None
@iLoveMJK @__noOna_ ana ma bade yen3arad hayda l ramadan cz fi meryem ðŸ˜“ haram ykoun fi la haifa 2 series betdi3 l tase !,Negative,None
@IMAD_SL @elwasso halla2 @RabihAntoun leh mekhtefe? Hayda li b koun 3am yaamol 7alo 3am yeshteghil,Neutral,Sarcasm
@Imadalhindi mouch 3ejebni iben el Maalouf lately mouch 3am byetla3 7esso ktir @jad_maalouf,Negative,None
@in_israa 3am bi bawred tizo chou elik ma3o:p,Neutral,Sarcasm
@instakfourywael @kfourywael @DimaSadek bawsi 3ane allah 3ala hl album Chu helo hfozto ya ret by3mlo fi fahes bl skul :)&lt;3,Positive,None
@IsmailSakalaki enta nzelt 3a Beirut aw la2?,Neutral,None
@issamohamad97 kes emo chou hmar ha hayawen l kalb,Negative,Foul language
@ItsMariaCosta @CauseWereGuys el nekte tahet el soura😂😂,Positive,None
@ItsMariaCosta hiye eza bada tredd bet redd. Bs mech 3erfe chou bada tehke la tehke,Neutral,None
@Ivine_b HHAHAHAHAHA yallaa bne jrne lakena ;p Ana bel bayt :'( natra 7adan ytale3 machrou3 w yze2ne :p,Neutral,None
@jadbadine: Hayda ghadab allah 3ala l 3alam teta is that you?,Negative,Sarcasm
@JadmBazzi @amanishames 3an shou hayda ?,Neutral,None
@JadSaad__ THAWRA THAWRA THAWRA,Neutral,None
@JamalBarakat ma helo teksouf el 3alamlamma hada yetloub mennak talab helo tlabbe!!,Negative,None
@jamalfayad @RolaKhalifeh ouffff tab ana ma befham bel 3safir hol lal akel am chou ?,Neutral,None
@James_Yammouni awww chou cutee law kenet bi Lebnen kenet 3meltellak hek,Positive,None
@JanaItani_ amen bas heye ktir lezem maykhalowa tetla3 3al tv wlo,Negative,None
@JanaMawed la hayda kirmal l match.... 3adi t3awadna....,Neutral,None
@JanaMhamad hahahha ana taba3e gharibee :$ma fi ktir 3emlin menna ;),Positive,None
"@Jane_deeb: @ayakhoury: “@Jane_deeb: Greatt day” eh great""hahaha eno gher el akel c etait bien :"")""Hahahaha",Positive,None
@JasonMardini yuhhh khalas chu bedak bhal chaghle aslan :p,Negative,None
@Jay_Merhej hahaha eh ana ra7 e7daro hayda bas ana ma bshaji3 spain :p,Neutral,None
@JayOsta shou hayda,Neutral,None
@JCTohme hayda l chi helo? ðŸ˜•,Neutral,None
@Jean_Chahid chou ya jean mch 7a t7kina 3an l mahrajenet?😢😭,Negative,None
@jeanassy Chou el jeich deyman maksar 3asa ?,Negative,None
@jeanassy Chou Hal balad ! Sad sad,Negative,None
@jeanchedid19 @Miloz007 rodgers byel3ab 3 at the back. Bass mou style le3bo beche3 law ken 10 strikers ðŸ˜‚,Neutral,None
@jeanchedid19 chou hal 8abe ya zalame,Negative,Bullying
@jeanchedid19 ma ba3ref kl shi bwa2to helo :p,Neutral,None
@jeanluc2 ma bhebb etmacha bellel honik ma berteh,Negative,None
@JeanMarcMjbr @ETsAndUFOs 7elo though fi kam soura sa3be yetsada2o :p,Neutral,None
@JeanMarcMjbr referees rarely see it/give it. I know many players do it bass last year kel match y3al2o 3a skrtel w ya3mloula replays ktir,Neutral,None
@jeanmawad95: Ayre be gebran bassil @IyadKobeissihahahahaha,Negative,Foul language
@JeanPaul87 ana hek.. hal chi mich mrayahne abadan.. allah yestor,Negative,None
@jeanpauldirany1 eh walla am feker chou bede echra. Aw ekol la dal we3e,Neutral,None
@JenniferHilaly b3atiile soura 😁❤️,Positive,None
@JenniferRahmeh lah m l helo eno mch hwe b sou2 hada b sou2 3anoo,Positive,None
@JennyRahmeh ktir tdeya2et ana w 3am 2oula bs ente jabarteene,Negative,None
@Jessica_Fares ta naymo la ra2mik haddeh w sir kel yom lsoboh charbo w ta3mi w ghazi ta ysir ra2em kbir ... enno chou awlik leich baddeh,Negative,None
@Jessica_Obeid Chou Hal soura ya amoura 😁,Positive,Courtesy words
@JessyBassil Lol so2al ktir tefeh😂,Negative,None
@JessyGeagea @AbiBb9 halla2 chou toli3 el machrou3? @EChaccour @Daniatyan @abdilmasih @RKaedB @MaryamSleiman,Neutral,None
@JessyRomanos aslan sourtik ktir helweh wejjik ktirr heloooo :p bas mich mbayan :$bas helo wejjik :p bas mich cheyfo bas helo wejik wayno?,Positive,None
@jesuisjamal chou leich ghebteh jom3aaaaaa chou ken bekehhhhh,Negative,None
@jimmy_aoun an mano food hayda 😂 nvrmnd,Neutral,None
@JoannaKai1 6 snin??? Rou7e 3mele 7akime  chou ela 3aze 7ayawenet ?,Negative,None
@JoannaKai1 maraaa sorryy :p,Negative,Courtesy words
"@JoanneSayssa nawre: ""sabaho ya helo"" jana : "" joanne run :| """,Negative,Sexism
@Joannesmith00 @MariaCDaher @ChrisBreidy @marcchbeir 3asfourieh ou chou ?,Neutral,None
@JoAshkar enta rejel ktir mahdum bchaklak w7araketak,Positive,None
@joe_moubarak chou bek mya2as?,Negative,None
@Joelle_Sfeir 3andik ktir dares?,Neutral,None
@joem8394 @SecretStory_TF1 hahHa ktir helo :p nyeloun :p,Positive,None
@joemaalouftv please am bsma3 men ktir nes eno khayfenin ma yenzalo a ashghalon ta ma ya3mloulon shi. specially l shariket wel eshya l teb3a la randa berre!,Negative,None
@joesaymongebrane manne mla72a khalles lal rendu boukra w seret mkhallsa bas planche men assel 5,Negative,None
@JohnnySaikaly88 ana bheb rabi3 .. chloe bter2us helo bass ma bti2a:|,Neutral,Bullying
@joooyyyyyy KTIR AABELE TAB,Negative,None
@JoseeGeb ana kel l li baarfo eno jounieh jbeil ma hada bi arreb sawbon beirut noss noss !,Neutral,None
@JosephAbdallah8 @NourSalem98 aslan enta neze3 l soura,Negative,None
@JosephAbdallah8 chou hal habel hayda man :p ma32oul,Negative,Foul language
@JosephAbdallah8 chou khas l tabeh eza fi golar ? :p,Neutral,None
@josephakoury23 ayre fik chou hal ahbal chou khass,Negative,Foul language
@JosephChehade wl adrab the camera man 3ama chou 7mar,Negative,Foul language
@JosephNehme1995 kl soura ajmal mn l tene,Positive,None
@Joud hahahahhahahahahahahaah .. ehhhh sushiii a7san shi bl 7ayet la ma3loumetak :p w 7a tshoufa ktir :p,Positive,None
@joudirajabbasha hote l ahmar mahal l aswad b sir ktir helo😏,Positive,None
@joudirajabbasha mbala fhemta bs ktir da7aktnee :p,Positive,None
@joyabarhouche @NayAttieh chou elet ? 😂,Neutral,None
@julienbs15 lek aslan kif fik teshrab vodka? Ma btenbala3 man ktir araf badak tonbosit shrab whiskey,Neutral,None
@just_zakii wbaadein mino haderto ta yehker belssein lea chou khasso houer yehker aana hier ma maa khabar bi keil hal lhadiss wchou sayer,Negative,None
@justaline1 @lama00lamlam ana li bya3emlouleh unfollow bkoun hekeh ma3oun w bhebboun w henneh kamen bas duno chou bi serloun byofosmo,Negative,None
@JustineGhosn khide headache l dawa .. chou ismo .. panadol,Neutral,None
@Jyzelloo hejjj ta3emlileh men lhabbeh ebbehhhhh oufffffff chou 3melet leichhhhh ana ???? Ehhh,Negative,None
@Jyzelloo ma 3am befham 3leikeh jyzo chou badna nehkeh 3an chouuuu 3an min 3an kif 3an leich 3an uf,Neutral,None
@KachmarAli @Janahakim el e7tiram ma khasso bi fare2 el sen. Fi nes akbar meneh b ktir w ma kharja e7terema,Negative,None
@kadiga77 dodo chou 3abelik,Neutral,None
@Kalamennas fina na3mol ktir echya Bs dawletna ta3bene ktir ....,Negative,Sarcasm
@kamelibr fi ktir ela ana lol :),Neutral,None
@KamelTabbara 7elo ktir b koun l group kelna mnel3ab 7elo,Positive,None
@Kami2kira hayda shi beshaheeeee ? :s,Negative,None
@kamilKfoury yeah yom ktir helo bukra :p,Negative,Sarcasm
@KarimFirikh hahahaah le72a hala2 ktir 3l dares :p,Neutral,None
@KarlaBoutros helo ktr ma 3m b2dar ma e7daro :),Positive,None
@Karlsfeir @joekazan ahlan ahlannn,Positive,None
@Karlsfeir bas ana akid hayda l keresh me7she 100$bills,Positive,Joke
@Karlsfeir ma baddak yo7daro terke ma beddak yo7daro jouzour chou baddak? Y2adouwa porno ya3ne?,Negative,None
@kellshima25oud mbala ana,Neutral,None
@kenyaplsnot Chou 5aaaaaaaaaaaaaaaaaaaaaaas 😒😒,Negative,None
@kevo_90 chou fiiiiii,Neutral,None
@kevo_90 tsk 3ayb,Neutral,None
@keyrouzyoussef HAHAHAHA chou err aslan ma bkasir chi balek,Negative,Foul language
@kfourywael ktir beyi5 🙈,Negative,None
@khalilahmd @MohamadKaaki ya ret bten3amal retweet l conv. Kella. Eno hadis ktir helo w kello sa2afe haram ma l kel yo2riya :p,Positive,Sarcasm
@khou_88 no one knows ! Fee ktir fera2 3am betnefes 3al la2ab,Neutral,None
@kiki_el_khazen ktir awiyeh,Positive,None
@Kloekhoury chou good for you ? 😔😒 Ente eltile,Negative,None
@kobebryant RIP aanjad ma aam sadde2 #kobeandgianna,Negative,None
@koukimak @LaraHachem8 @awaiidamonica @AnitaChemaly hahahaha hayda matalna la lyom 😂😂 #matousa2 #matousa2,Positive,None
@koukimak eh niyelikk ana soret bel akel part 😂😂,Positive,None
@kozakoza2 @Thaqafnafsak chou oseta te7didan ??,Neutral,None
@kristianabf @VirginRadioLeb eh bass ma fhemet chou ya3ne ? :P,Neutral,None
@kristianabf Noo chou ??,Neutral,None
@KristySamarani awww helo hek niyelikk hahahahah erbit tokhlas l skl erbit,Positive,None
@KrisWazen bas eno walla ana kenet ktir mnih 😂,Positive,None
@Krystel_Adas mano helo?,Neutral,None
@krystellefreiha mbeyin ktir bt 7ebbe l Kleb ya bent😂,Positive,None
@KTlayji @HelenFares love youuuuu aktrr b ktir❤,Positive,None
@Lak3ade: Mazel 7adertik be hal moustawa w hal ahammiyye.. Leh mch sem3in 3annik babe ? #MTVLEBANON #mtv #MTVLEBANON #mtv,Negative,None
@LaleAinteby msh hayda l shi li bl citymall?,Neutral,None
@LamaGhaddar05 hayda l shi mano mawjud,Neutral,None
@LamaGhaddar05 ma ktir tsad2e jaridet. Lakhbar,Negative,None
@lamaturk kifikkkkk ??? Kif ken nharik chou 3melteh,Neutral,Courtesy words
@LamiaWehbe read thie article lamia. Hayda domn l 7adis ma3 nidal bl magazine !,Neutral,None
@Lamsat_Alm da3wet chou,Neutral,None
@Lamyaa_Ab ktir helwe 👌😁,Positive,None
@Lana_254 chou fii? 3an shu azdek,Neutral,None
@LaraAtat akidddd kel leil 3am bi fakir bi hakeh marwan charbel li bi fout bel aleb,Negative,Sarcasm
@LaraBouMoussa aslan fi parts manne ktir fehmeton :/ bass yalla ... 3am net3allam chinese ... Baddik ahla men hek??!:p,Negative,Sarcasm
@LaraSbg bokra ana b beirut ta3e,Neutral,None
@lateef3abboud ahla w sahla bl abboud next week my parents go down to beirut betsir l a3de hon ;),Positive,None
@LBC_Group 3al #mtvlebanon keno ahla #mtvlebanon,Negative,None
@LBCI_FansSs @LBC_Group Chu hl cadre l helo :)),Positive,None
@lea_karam ma3 batata w toum 😍,Positive,None
@lea_karam yimkin 3reft 3a min 3am tehke w fajaret zet l chi ! :p,Neutral,None
@LeaAbiRamia btw chou bye2rabik wakillll xxl I think men 3ayeltik,Neutral,None
@Leahgea chu hayda? Oulilo you3a 3ala habelto,Negative,None
@LeaMakhoul a2al chi hayda mna3mlou... love u hbb #LeaMakhoul #LeaMakhoul,Positive,None
@LeaMakhoul Hayetee Chou Helwee Hal Souraa😍😍Men Ente W Zghire Bet 3a2deee😍😍God Bless You Bothh😍 #LeaMakhoul #LeaMakhoul,Positive,None
@LeaSbaite khabrine besharafik ana ktir zeh2an bel saff,Negative,None
@LebaneseScouser @CarlaAkil besta3mlo ktir bs inno ma fhemit shu l ghalat fi:p,Neutral,None
@Legnus_ Kenet bjarrib marre2lak yeha law be Beirut bass I already lent my hard drive la2an fi 3alam kamen badda:p @Klorine,Neutral,None
@liesatemynights ken eede 3a albe khefet too2a3 la wara,Negative,None
@LILIANNENEMRI aslan ente el lebneniye l asliye akkar w b2a3 w jnoub w beirut ...w ana nafse li wadaytelik inbox mberh 3al fb,Positive,None
@lnlne la2eno bukra ta2es mech ktir helo wel ared jalid wel talej bi koun ahsan tuesday i guess :p,Neutral,None
@lole__96 @manoool_66 @meraa205 @BayanAdoreLea hahahahhahaha eh mn rouh chou 3na #LeaMakhoul #LeaMakhoul,Positive,None
@lollanasser2 @rama_ajram @ellananoss @tayemooriya @killomariam alla la yderekk sho ken bekii ???,Neutral,None
@lordmarocain1 toooooooooooooooz lech maraja3tou ibtisem walla lkhoff 2atalkom men ra3d w l3asifa cest plus fort 3likom,Negative,Foul language
